66:1	265	2	1	1	2	2	5	191	
66:2	266	2	0	2	0	2	2	50	
66:3	267	2	0	0	1	0	0	41	
67:0	268	2	1	0	1	1	4	78	
67:1	269	2	1	1	2	2	5	160	
67:2	270	2	0	2	0	2	2	45	
67:3	271	2	0	0	1	0	0	37	
68:0	272	2	1	0	1	1	4	81	
68:1	273	2	1	1	2	2	5	161	
68:2	274	2	0	2	0	2	2	95	
68:3	275	2	0	0	1	0	0	54	
69:0	276	2	1	0	1	1	4	94	
69:1	277	2	1	1	2	2	5	67	
69:2	278	2	1	2	0	0	3	141	
69:3	279	2	1	0	1	1	4	54	
70:0	280	2	1	0	1	1	4	97	
70:1	281	2	1	1	2	2	5	42	
70:2	282	2	1	2	0	0	3	62	
70:3	283	2	1	0	1	1	4	60	
71:0	284	2	1	0	1	1	4	118	
71:1	285	2	1	1	2	2	5	96	
71:2	286	2	1	2	0	0	3	87	
71:3	287	2	1	0	1	1	4	50	
72:0	288	2	1	0	1	1	4	71	
72:1	289	2	1	1	2	2	5	96	
72:2	290	2	0	2	0	2	2	57	
72:3	291	2	0	0	1	0	0	31	
73:0	292	2	1	0	1	1	4	95	
73:1	293	2	1	1	2	2	5	77	
73:2	294	2	0	2	0	2	2	63	
73:3	295	2	0	0	1	0	0	49	
74:0	296	2	1	0	1	1	4	111	
74:1	297	2	1	1	2	2	5	72	
74:2	298	2	0	2	0	2	2	81	
74:3	299	2	0	0	1	0	0	38	
75:0	300	2	1	0	1	1	4	76	
75:1	301	2	1	1	2	2	5	110	
75:2	302	2	1	2	0	0	3	58	
75:3	303	2	1	0	1	1	4	89	
76:0	304	2	1	0	1	1	4	158	
76:1	305	2	1	1	2	2	5	79	
76:2	306	2	1	2	0	0	3	80	
76:3	307	2	1	0	1	1	4	114	
77:0	308	2	1	0	1	1	4	136	
77:1	309	2	1	1	2	2	5	244	
77:2	310	2	1	2	0	0	3	94	
77:3	311	2	1	0	1	1	4	236	
78:0	312	2	1	0	1	1	4	62	
78:1	313	2	1	1	2	2	5	139	
78:2	314	2	0	2	0	2	2	81	
78:3	315	2	0	0	1	0	0	37	
79:0	316	2	1	0	1	1	4	297	
79:1	317	2	1	1	2	2	5	64	
79:2	318	2	0	2	0	2	2	61	
79:3	319	2	0	0	1	0	0	66	
80:0	320	2	1	0	1	1	4	263	
80:1	321	2	1	1	2	2	5	125	
80:2	322	2	0	2	0	2	2	86	
80:3	323	2	0	0	1	0	0	46	
81:0	324	2	1	0	1	1	4	78	
81:1	325	2	1	1	2	2	5	79	
81:2	326	2	1	2	0	0	3	132	
81:3	327	2	1	0	1	1	4	165	
82:0	328	2	1	0	1	1	4	105	
82:1	329	2	1	1	2	2	5	87	
82:2	330	2	1	2	0	0	3	68	
82:3	331	2	1	0	1	1	4	81	
83:0	332	2	1	0	1	1	4	111	
83:1	333	2	1	1	2	2	5	79	
83:2	334	2	1	2	0	0	3	146	
83:3	335	2	1	0	1	1	4	86	
84:0	336	2	1	0	1	1	4	79	
84:1	337	2	1	1	2	2	5	78	
84:2	338	2	0	2	0	2	2	69	
84:3	339	2	0	0	1	0	0	72	
85:0	340	2	1	0	1	1	4	57	
85:1	341	2	1	1	2	2	5	62	
85:2	342	2	0	2	0	2	2	41	
85:3	343	2	0	0	1	0	0	68	
86:0	344	2	1	0	1	1	4	51	
86:1	345	2	1	1	2	2	5	38	
86:2	346	2	0	2	0	2	2	50	
86:3	347	2	0	0	1	0	0	41	
87:0	348	2	1	0	1	1	4	97	
87:1	349	2	1	1	2	2	5	63	
87:2	350	2	1	2	0	0	3	80	
87:3	351	2	1	0	1	1	4	94	
88:0	352	2	1	0	1	1	4	173	
88:1	353	2	1	1	2	2	5	96	
88:2	354	2	1	2	0	0	3	71	
88:3	355	2	1	0	1	1	4	85	
89:0	356	2	1	0	1	1	4	93	
89:1	357	2	1	1	2	2	5	56	
89:2	358	2	1	2	0	0	3	87	
89:3	359	2	1	0	1	1	4	72	
90:1	361	2	1	1	2	2	5	93	
90:2	362	2	0	2	0	2	2	85	
90:3	363	2	0	0	1	0	0	40	
91:0	364	2	1	0	1	1	4	194	
91:1	365	2	1	1	2	2	5	70	
91:2	366	2	0	2	0	2	2	36	
91:3	367	2	0	0	1	0	0	44	
92:0	368	2	1	0	1	1	4	95	
92:1	369	2	1	1	2	2	5	55	
92:2	370	2	0	2	0	2	2	48	
92:3	371	2	0	0	1	0	0	55	
93:0	372	2	1	0	1	1	4	70	
93:1	373	2	1	1	2	2	5	58	
93:2	374	2	1	2	0	0	3	58	
93:3	375	2	1	0	1	1	4	66	
94:0	376	2	1	0	1	1	4	108	
94:1	377	2	1	1	2	2	5	49	
94:2	378	2	1	2	0	0	3	51	
94:3	379	2	1	0	1	1	4	32	
95:0	380	2	1	0	1	1	4	122	
95:1	381	2	1	1	2	2	5	79	
95:2	382	2	1	2	0	0	3	60	
95:3	383	2	1	0	1	1	4	59	
96:0	384	2	1	0	1	1	4	77	
96:1	385	2	1	1	2	2	5	59	
96:2	386	2	0	2	0	2	2	42	
96:3	387	2	0	0	1	0	0	58	
97:0	388	2	1	0	1	1	4	105	
97:1	389	2	1	1	2	2	5	59	
97:2	390	2	0	2	0	2	2	59	
97:3	391	2	0	0	1	0	0	56	
98:0	392	2	1	0	1	1	4	89	
98:1	393	2	1	1	2	2	5	75	
98:2	394	2	0	2	0	2	2	92	
98:3	395	2	0	0	1	0	0	40	
99:0	396	2	1	0	1	1	4	93	
99:1	397	2	1	1	2	2	5	38	
99:2	398	2	1	2	0	0	3	44	
99:3	399	2	1	0	1	1	4	109	
100:0	400	2	1	0	1	1	4	80	
100:1	401	2	1	1	2	2	5	230	
100:2	402	2	1	2	0	0	3	40	
100:3	403	2	1	0	1	1	4	98	
101:0	404	2	1	0	1	1	4	120	
101:1	405	2	1	1	2	2	5	89	
101:2	406	2	1	2	0	0	3	68	
101:3	407	2	1	0	1	1	4	84	
102:0	408	2	1	0	1	1	4	91	
102:1	409	2	1	1	2	2	5	152	
102:2	410	2	0	2	0	2	2	68	
102:3	411	2	0	0	1	0	0	48	
103:0	412	2	1	0	1	1	4	111	
103:1	413	2	1	1	2	2	5	87	
103:2	414	2	0	2	0	2	2	48	
103:3	415	2	0	0	1	0	0	27	
104:0	416	2	1	0	1	1	4	61	
104:1	417	2	1	1	2	2	5	83	
104:2	418	2	0	2	0	2	2	107	
104:3	419	2	0	0	1	0	0	46	
105:0	420	2	1	0	1	1	4	268	
105:1	421	2	1	1	2	2	5	40	
105:2	422	2	1	2	0	0	3	114	
105:3	423	2	1	0	1	1	4	59	
106:0	424	2	1	0	1	1	4	74	
106:1	425	2	1	1	2	2	5	162	
106:2	426	2	1	2	0	0	3	74	
106:3	427	2	1	0	1	1	4	77	
107:0	428	2	1	0	1	1	4	109	
107:1	429	2	1	1	2	2	5	484	
107:2	430	2	1	2	0	0	3	75	
107:3	431	2	1	0	1	1	4	72	
108:0	432	2	1	0	1	1	4	161	
108:1	433	2	1	1	2	2	5	121	
108:2	434	2	0	2	0	2	2	76	
108:3	435	2	0	0	1	0	0	54	
109:0	436	2	1	0	1	1	4	99	
109:1	437	2	1	1	2	2	5	64	
109:2	438	2	0	2	0	2	2	52	
109:3	439	2	0	0	1	0	0	50	
110:0	440	2	1	0	1	1	4	60	
110:1	441	2	1	1	2	2	5	53	
110:2	442	2	0	2	0	2	2	91	
110:3	443	2	0	0	1	0	0	68	
111:0	444	2	1	0	1	1	4	72	
111:1	445	2	1	1	2	2	5	75	
111:2	446	2	1	2	0	0	3	59	
111:3	447	2	1	0	1	1	4	118	
112:0	448	2	1	0	1	1	4	270	
112:1	449	2	1	1	2	2	5	72	
112:2	450	2	1	2	0	0	3	195	
112:3	451	2	1	0	1	1	4	79	
113:0	452	2	1	0	1	1	4	94	
113:1	453	2	1	1	2	2	5	409	
113:2	454	2	1	2	0	0	3	50	
113:3	455	2	1	0	1	1	4	65	
114:0	456	2	1	0	1	1	4	107	
114:1	457	2	1	1	2	2	5	49	
114:2	458	2	0	2	0	2	2	79	
114:3	459	2	0	0	1	0	0	50	
115:0	460	2	1	0	1	1	3	145	
115:1	461	2	1	1	2	2	5	127	
115:2	462	2	0	2	0	2	2	36	
115:3	463	2	0	0	1	0	0	35	
116:0	464	2	1	0	1	1	4	85	
116:1	465	2	1	1	2	2	5	112	
116:2	466	2	0	2	0	2	2	44	
116:3	467	2	0	0	1	0	0	30	
117:0	468	2	1	0	1	1	4	80	
117:1	469	2	1	1	2	2	5	102	
117:2	470	2	1	2	0	0	3	90	
117:3	471	2	1	0	1	1	4	90	
118:0	472	2	1	0	1	1	4	62	
118:1	473	2	1	1	2	2	5	174	
118:2	474	2	1	2	0	0	3	49	
118:3	475	2	1	0	1	1	4	190	
119:0	476	2	1	0	1	1	4	74	
119:1	477	2	1	1	2	2	5	122	
119:2	478	2	1	2	0	0	3	78	
119:3	479	2	1	0	1	1	4	53	
120:0	480	2	1	0	1	1	4	271	
120:1	481	2	1	1	2	2	5	65	
120:2	482	2	0	2	0	2	2	53	
120:3	483	2	0	0	1	0	0	44	
121:0	484	2	1	0	1	1	4	95	
121:1	485	2	1	1	2	2	5	162	
121:2	486	2	0	2	0	2	2	72	
121:3	487	2	0	0	1	0	0	44	
122:0	488	2	1	0	1	1	4	114	
122:1	489	2	1	1	2	2	5	99	
122:2	490	2	0	2	0	2	2	77	
122:3	491	2	0	0	1	0	0	60	
123:0	492	2	1	0	1	1	4	88	
123:1	493	2	1	1	2	2	5	100	
123:2	494	2	1	2	0	0	3	51	
123:3	495	2	1	0	1	1	4	57	
124:0	496	2	1	0	1	1	4	104	
124:1	497	2	1	1	2	2	5	116	
124:2	498	2	1	2	0	0	3	64	
124:3	499	2	1	0	1	1	4	67	
125:0	500	2	1	0	1	1	4	83	
125:1	501	2	1	1	2	2	5	112	
125:2	502	2	1	2	0	0	3	42	
125:3	503	2	1	0	1	1	4	79	
126:0	504	2	1	0	1	1	4	86	
126:1	505	2	1	1	2	2	5	204	
126:2	506	2	0	2	0	2	2	111	
126:3	507	2	0	0	1	0	0	30	
127:0	508	2	1	0	1	1	4	75	
127:1	509	2	1	1	2	2	5	124	
127:2	510	2	0	2	0	2	2	74	
127:3	511	2	0	0	1	0	0	50	
128:0	512	2	1	0	1	1	4	69	
128:1	513	2	1	1	2	2	5	74	
128:2	514	2	0	2	0	2	2	61	
128:3	515	2	0	0	1	0	0	87	
129:0	516	2	1	0	1	1	4	92	
129:1	517	2	1	1	2	2	5	59	
129:2	518	2	1	2	0	0	3	146	
129:3	519	2	1	0	1	1	4	42	
130:0	520	2	1	0	1	1	4	201	
130:1	521	2	1	1	2	2	5	93	
130:2	522	2	1	2	0	0	3	95	
130:3	523	2	1	0	1	1	4	40	
131:0	524	2	1	0	1	1	4	120	
131:1	525	2	1	1	2	2	5	173	
131:2	526	2	1	2	0	0	3	56	
131:3	527	2	1	0	1	1	4	77	
132:0	528	2	1	0	1	1	4	115	
132:1	529	2	1	1	2	2	5	43	
132:2	530	2	0	2	0	2	2	46	
132:3	531	2	0	0	1	0	0	41	
133:0	532	2	1	0	1	1	4	54	
133:2	534	2	0	2	0	2	2	40	
133:3	535	2	0	0	1	0	0	31	
134:0	536	2	1	0	1	1	4	102	
134:1	537	2	1	1	2	2	5	99	
134:2	538	2	0	2	0	2	2	95	
134:3	539	2	0	0	1	0	0	42	
135:0	540	2	1	0	1	1	4	107	
135:1	541	2	1	1	2	2	5	131	
135:2	542	2	1	2	0	0	3	43	
135:3	543	2	1	0	1	1	4	108	
136:0	544	2	1	0	1	1	4	92	
136:1	545	2	1	1	2	2	5	36	
136:2	546	2	1	2	0	0	3	64	
136:3	547	2	1	0	1	1	4	110	
137:0	548	2	1	0	1	1	3	253	
137:1	549	2	1	1	2	2	5	147	
137:2	550	2	1	2	0	0	3	66	
137:3	551	2	1	0	1	1	4	113	
138:0	552	2	1	0	1	1	4	61	
138:1	553	2	1	1	2	2	5	69	
138:2	554	2	0	2	0	2	2	76	
138:3	555	2	0	0	1	0	0	47	
139:0	556	2	1	0	1	1	4	88	
139:1	557	2	1	1	2	2	5	72	
139:2	558	2	0	2	0	2	2	81	
139:3	559	2	0	0	1	0	0	65	
140:0	560	2	1	0	1	1	4	83	
140:1	561	2	1	1	2	2	5	56	
140:2	562	2	0	2	0	2	2	66	
140:3	563	2	0	0	1	0	0	37	
141:0	564	2	1	0	1	1	4	266	
141:1	565	2	1	1	2	2	5	68	
141:2	566	2	1	2	0	0	3	63	
141:3	567	2	1	0	1	1	4	65	
142:0	568	2	1	0	1	1	4	97	
142:1	569	2	1	1	2	2	5	84	
142:2	570	2	1	2	0	0	3	76	
142:3	571	2	1	0	1	1	4	48	
143:0	572	2	1	0	1	1	4	83	
143:1	573	2	1	1	2	2	5	63	
143:2	574	2	1	2	0	0	3	257	
143:3	575	2	1	0	1	1	4	66	
144:0	576	2	1	0	1	1	4	95	
144:1	577	2	1	1	2	2	5	103	
144:2	578	2	0	2	0	2	2	60	
144:3	579	2	0	0	1	0	0	75	
145:0	580	2	1	0	1	1	4	75	
145:1	581	2	1	1	2	2	5	181	
145:2	582	2	0	2	0	2	2	55	
145:3	583	2	0	0	1	0	0	86	
146:0	584	2	1	0	1	1	4	64	
146:1	585	2	1	1	2	2	5	51	
146:2	586	2	0	2	0	2	2	40	
146:3	587	2	0	0	1	0	0	81	
147:0	588	2	1	0	1	1	4	89	
147:1	589	2	1	1	2	2	5	76	
147:2	590	2	1	2	0	0	3	86	
147:3	591	2	1	0	1	1	4	55	
148:0	592	2	1	0	1	1	4	96	
148:1	593	2	1	1	2	2	5	46	
148:2	594	2	1	2	0	0	3	106	
148:3	595	2	1	0	1	1	4	69	
149:0	596	2	1	0	1	1	4	119	
149:1	597	2	1	1	2	2	5	70	
149:2	598	2	1	2	0	0	3	67	
149:3	599	2	1	0	1	1	4	54	
150:0	600	2	1	0	1	1	4	82	
150:1	601	2	1	1	2	2	5	72	
150:2	602	2	0	2	0	2	2	61	
150:3	603	2	0	0	1	0	0	38	
151:0	604	2	1	0	1	1	4	84	
151:1	605	2	1	1	2	2	5	90	
151:2	606	2	0	2	0	2	2	78	
151:3	607	2	0	0	1	0	0	37	
152:0	608	2	1	0	1	1	4	93	
152:1	609	2	1	1	2	2	5	273	
152:2	610	2	0	2	0	2	2	69	
152:3	611	2	0	0	1	0	0	93	
153:0	612	2	1	0	1	1	4	72	
153:1	613	2	1	1	2	2	5	55	
153:2	614	2	1	2	0	0	3	63	
153:3	615	2	1	0	1	1	4	115	
154:0	616	2	1	0	1	1	4	161	
154:1	617	2	1	1	2	2	5	106	
154:2	618	2	1	2	0	0	3	134	
154:3	619	2	1	0	1	1	4	175	
155:0	620	2	1	0	1	1	4	94	
155:1	621	2	1	1	2	2	5	70	
155:2	622	2	1	2	0	0	3	91	
155:3	623	2	1	0	1	1	4	73	
156:0	624	2	1	0	1	1	4	72	
156:1	625	2	1	1	2	2	5	78	
156:2	626	2	0	2	0	2	2	77	
156:3	627	2	0	0	1	0	0	40	
157:0	628	2	1	0	1	1	3	229	
157:1	629	2	1	1	2	2	5	156	
157:2	630	2	0	2	0	2	2	39	
157:3	631	2	0	0	1	0	0	41	
158:0	632	2	1	0	1	1	4	86	
158:1	633	2	1	1	2	2	5	74	
158:2	634	2	0	2	0	2	2	55	
158:3	635	2	0	0	1	0	0	44	
159:0	636	2	1	0	1	1	4	101	
159:1	637	2	1	1	2	2	5	82	
159:2	638	2	1	2	0	0	3	66	
159:3	639	2	1	0	1	1	4	95	
160:0	640	2	1	0	1	1	4	53	
160:1	641	2	1	1	2	2	5	137	
160:2	642	2	1	2	0	0	3	89	
160:3	643	2	1	0	1	1	4	56	
161:0	644	2	1	0	1	1	4	77	
161:1	645	2	1	1	2	2	5	54	
161:2	646	2	1	2	0	0	3	97	
161:3	647	2	1	0	1	1	4	43	
162:0	648	2	1	0	1	1	4	146	
162:1	649	2	1	1	2	2	5	381	
162:2	650	2	0	2	0	2	2	106	
162:3	651	2	0	0	1	0	0	29	
163:0	652	2	1	0	1	1	4	81	
163:1	653	2	1	1	2	2	5	77	
163:2	654	2	0	2	0	2	2	40	
163:3	655	2	0	0	1	0	0	29	
164:0	656	2	1	0	1	1	4	84	
164:1	657	2	1	1	2	2	5	68	
164:2	658	2	0	2	0	2	2	89	
164:3	659	2	0	0	1	0	0	61	
165:0	660	2	1	0	1	1	4	105	
165:1	661	2	1	1	2	2	5	107	
165:2	662	2	1	2	0	0	3	36	
165:3	663	2	1	0	1	1	4	65	
166:0	664	2	1	0	1	1	4	82	
166:1	665	2	1	1	2	2	5	71	
166:2	666	2	1	2	0	0	3	65	
166:3	667	2	1	0	1	1	4	75	
167:0	668	2	1	0	1	1	4	107	
167:1	669	2	1	1	2	2	5	64	
167:2	670	2	1	2	0	0	3	83	
