86:2	2	2	0	2	0	2	2	79	
86:3	3	2	0	0	1	0	0	28	
87:0	0	2	1	0	1	1	4	116	
87:1	1	2	1	1	2	2	5	93	
87:2	2	2	0	2	0	2	2	70	
87:3	3	2	0	0	1	0	0	103	
88:0	0	2	1	0	1	1	4	121	
88:1	1	2	1	1	2	2	5	77	
88:2	2	2	0	2	0	2	2	37	
88:3	3	2	0	0	1	0	0	54	
89:0	0	2	1	0	1	1	4	90	
89:1	1	2	1	1	2	2	5	37	
89:2	2	2	0	2	0	2	2	39	
89:3	3	2	0	0	1	0	0	37	
90:0	0	2	1	0	1	1	4	68	
90:1	1	2	1	1	2	2	5	101	
90:2	2	2	0	2	0	2	2	48	
90:3	3	2	0	0	1	0	0	86	
91:0	0	2	1	0	1	1	4	192	
91:1	1	2	1	1	2	2	5	204	
91:2	2	2	0	2	0	2	2	85	
91:3	3	2	0	0	1	0	0	47	
92:0	0	2	1	0	1	1	4	82	
92:1	1	2	1	1	2	2	5	140	
92:2	2	2	0	2	0	2	2	115	
92:3	3	2	0	0	1	0	0	36	
93:0	0	2	1	0	1	1	4	65	
93:1	1	2	1	1	2	2	5	211	
93:2	2	2	0	2	0	2	2	100	
93:3	3	2	0	0	1	0	0	50	
94:0	0	2	1	0	1	1	4	62	
94:1	1	2	1	1	2	2	5	344	
94:2	2	2	0	2	0	2	2	58	
94:3	3	2	0	0	1	0	0	36	
95:0	0	2	1	0	1	1	4	98	
95:1	1	2	1	1	2	2	5	81	
95:2	2	2	0	2	0	2	2	67	
95:3	3	2	0	0	1	0	0	46	
96:0	0	2	1	0	1	1	4	75	
96:1	1	2	1	1	2	2	5	286	
96:2	2	2	0	2	0	2	2	82	
96:3	3	2	0	0	1	0	0	60	
97:0	0	2	1	0	1	1	4	74	
97:1	1	2	1	1	2	2	5	108	
97:2	2	2	0	2	0	2	2	62	
97:3	3	2	0	0	1	0	0	53	
98:0	0	2	1	0	1	1	4	78	
98:1	1	2	1	1	2	2	5	79	
98:2	2	2	0	2	0	2	2	45	
98:3	3	2	0	0	1	0	0	49	
99:0	0	2	1	0	1	1	4	74	
99:1	1	2	1	1	2	2	5	131	
99:2	2	2	0	2	0	2	2	65	
99:3	3	2	0	0	1	0	0	42	
100:0	0	2	1	0	1	1	4	113	
100:1	1	2	1	1	2	2	5	101	
100:2	2	2	0	1	2	1	1	127	
100:3	3	2	0	2	0	2	2	39	
101:0	0	2	1	0	1	1	4	74	
101:1	1	2	1	1	2	2	5	93	
101:2	2	2	0	1	2	1	1	108	
101:3	3	2	0	2	0	2	2	59	
102:0	0	2	1	0	1	1	4	63	
102:1	1	2	1	1	2	2	5	64	
102:2	2	2	0	1	2	1	1	59	
102:3	3	2	0	2	0	2	2	73	
103:0	0	2	1	0	1	1	4	120	
103:1	1	2	1	1	2	2	5	77	
103:2	2	2	0	1	2	1	1	84	
103:3	3	2	0	2	0	2	2	25	
104:0	0	2	1	0	1	1	4	88	
104:1	1	2	1	1	2	2	5	82	
104:2	2	2	0	1	2	1	1	112	
104:3	3	2	0	2	0	2	2	39	
105:0	0	2	1	0	1	1	4	158	
105:1	1	2	1	1	2	2	5	110	
