132:0	528	2	1	0	1	1	4	105	
132:1	529	2	1	1	2	2	5	91	
132:2	530	2	0	2	0	2	2	80	
132:3	531	2	0	0	1	0	0	38	
133:0	532	2	1	0	1	1	4	122	
133:1	533	2	1	1	2	2	5	48	
133:2	534	2	0	2	0	2	2	56	
133:3	535	2	0	0	1	0	0	33	
134:0	536	2	1	0	1	1	4	135	
134:1	537	2	1	1	2	2	5	347	
134:2	538	2	0	2	0	2	2	73	
134:3	539	2	0	0	1	0	0	46	
135:0	540	2	1	0	1	1	4	76	
135:1	541	2	1	1	2	2	5	98	
135:2	542	2	1	2	0	0	3	83	
135:3	543	2	1	0	1	1	4	62	
136:0	544	2	1	0	1	1	4	121	
136:1	545	2	1	1	2	2	5	74	
136:2	546	2	1	2	0	0	3	64	
136:3	547	2	1	0	1	1	4	89	
137:0	548	2	1	0	1	1	4	92	
137:1	549	2	1	1	2	2	5	83	
137:2	550	2	1	2	0	0	3	115	
137:3	551	2	1	0	1	1	4	105	
138:0	552	2	1	0	1	1	4	118	
138:1	553	2	1	1	2	2	5	57	
138:2	554	2	0	2	0	2	2	64	
138:3	555	2	0	0	1	0	0	21	
139:0	556	2	1	0	1	1	4	142	
139:1	557	2	1	1	2	2	5	87	
139:2	558	2	0	2	0	2	2	47	
139:3	559	2	0	0	1	0	0	59	
140:0	560	2	1	0	1	1	4	95	
140:1	561	2	1	1	2	2	5	138	
140:2	562	2	0	2	0	2	2	47	
140:3	563	2	0	0	1	0	0	71	
141:0	564	2	1	0	1	1	4	86	
141:1	565	2	1	1	2	2	5	119	
141:2	566	2	1	2	0	0	3	52	
141:3	567	2	1	0	1	1	4	133	
142:0	568	2	1	0	1	1	4	78	
142:1	569	2	1	1	2	2	5	38	
142:2	570	2	1	2	0	0	3	74	
142:3	571	2	1	0	1	1	4	77	
143:0	572	2	1	0	1	1	4	81	
143:1	573	2	1	1	2	2	5	84	
143:2	574	2	1	2	0	0	3	327	
143:3	575	2	1	0	1	1	4	59	
144:0	576	2	1	0	1	1	4	64	
144:1	577	2	1	1	2	2	5	426	
144:2	578	2	0	2	0	2	2	101	
144:3	579	2	0	0	1	0	0	67	
145:0	580	2	1	0	1	1	4	82	
145:1	581	2	1	1	2	2	5	68	
145:2	582	2	0	2	0	2	2	39	
145:3	583	2	0	0	1	0	0	41	
146:0	584	2	1	0	1	1	4	106	
146:1	585	2	1	1	2	2	5	70	
146:2	586	2	0	2	0	2	2	70	
146:3	587	2	0	0	1	0	0	27	
147:0	588	2	1	0	1	1	4	73	
147:1	589	2	1	1	2	2	5	85	
147:2	590	2	1	2	0	0	3	29	
147:3	591	2	1	0	1	1	4	92	
148:0	592	2	1	0	1	1	4	81	
148:1	593	2	1	1	2	2	5	80	
148:2	594	2	1	2	0	0	3	111	
148:3	595	2	1	0	1	1	4	65	
149:0	596	2	1	0	1	1	4	192	
149:1	597	2	1	1	2	2	5	138	
149:2	598	2	1	2	0	0	3	78	
149:3	599	2	1	0	1	1	4	74	
150:0	600	2	1	0	1	1	4	83	
150:1	601	2	1	1	2	2	5	83	
150:2	602	2	0	2	0	2	2	40	
150:3	603	2	0	0	1	0	0	28	
151:0	604	2	1	0	1	1	4	81	
151:1	605	2	1	1	2	2	5	104	
151:2	606	2	0	2	0	2	2	46	
151:3	607	2	0	0	1	0	0	41	
152:0	608	2	1	0	1	1	3	347	
152:1	609	2	1	1	2	2	5	57	
152:2	610	2	0	2	0	2	2	75	
152:3	611	2	0	0	1	0	0	49	
153:0	612	2	1	0	1	1	4	103	
153:1	613	2	1	1	2	2	5	79	
153:2	614	2	1	2	0	0	3	59	
153:3	615	2	1	0	1	1	4	75	
154:0	616	2	1	0	1	1	4	89	
154:1	617	2	1	1	2	2	5	53	
154:2	618	2	1	2	0	0	3	89	
154:3	619	2	1	0	1	1	4	70	
155:0	620	2	1	0	1	1	4	109	
155:1	621	2	1	1	2	2	5	99	
155:2	622	2	1	2	0	0	3	53	
155:3	623	2	1	0	1	1	4	157	
156:0	624	2	1	0	1	1	4	112	
156:1	625	2	1	1	2	2	5	64	
156:2	626	2	0	2	0	2	2	89	
156:3	627	2	0	0	1	0	0	66	
157:0	628	2	1	0	1	1	4	62	
157:1	629	2	1	1	2	2	5	60	
157:2	630	2	0	2	0	2	2	55	
157:3	631	2	0	0	1	0	0	47	
158:0	632	2	1	0	1	1	4	144	
158:1	633	2	1	1	2	2	5	70	
158:2	634	2	0	2	0	2	2	91	
158:3	635	2	0	0	1	0	0	61	
159:0	636	2	1	0	1	1	4	82	
159:1	637	2	1	1	2	2	5	58	
159:2	638	2	1	2	0	0	3	40	
159:3	639	2	1	0	1	1	4	106	
160:0	640	2	1	0	1	1	4	102	
160:1	641	2	1	1	2	2	5	218	
160:2	642	2	1	2	0	0	3	80	
160:3	643	2	1	0	1	1	4	89	
161:0	644	2	1	0	1	1	4	79	
161:1	645	2	1	1	2	2	5	188	
161:2	646	2	1	2	0	0	3	52	
161:3	647	2	1	0	1	1	4	155	
162:0	648	2	1	0	1	1	4	53	
162:1	649	2	1	1	2	2	5	48	
162:2	650	2	0	2	0	2	2	58	
162:3	651	2	0	0	1	0	0	43	
163:0	652	2	1	0	1	1	4	80	
163:1	653	2	1	1	2	2	5	88	
163:2	654	2	0	2	0	2	2	55	
163:3	655	2	0	0	1	0	0	41	
164:0	656	2	1	0	1	1	4	84	
164:1	657	2	1	1	2	2	5	53	
164:2	658	2	0	2	0	2	2	69	
164:3	659	2	0	0	1	0	0	60	
165:0	660	2	1	0	1	1	4	135	
165:1	661	2	1	1	2	2	5	76	
165:2	662	2	1	2	0	0	3	66	
165:3	663	2	1	0	1	1	4	139	
166:0	664	2	1	0	1	1	4	108	
166:1	665	2	1	1	2	2	5	67	
